1986	Zemøelé ženy podle podrobného seznamu pøíèin smrti a vìku - úrazy a otravy podle vnìjší pøíèiny																							
MKN (1976)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Vnìjší pøíèiny poranìní a otrav	3862	36	11	6	7	8	27	18	50	58	53	87	73	86	91	96	125	186	185	362	641	799	857
																								
D1	Úrazy na železnicích	27	-	-	-	-	-	1	-	5	1	2	2	-	-	1	1	1	-	-	3	5	5	-
E800	Srážka se železnièními vozidly	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-
E801	Náraz na jiný pøedmìt	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E802	Vykolejení bez pøedchozí srážky nebo nárazu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E803	Výbuch, oheò nebo popálení	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-
E804	Pád ve vlaku nebo z vlaku	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E805	Zasažení železnièním vozidlem	22	-	-	-	-	-	1	-	3	1	2	2	-	-	1	1	-	-	-	2	5	4	-
E806	Jiný blíže popsaný úraz  na železnici	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E807	Železnièní úraz NS	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
																								
D2	Provozní úrazy motorovými vozidly	247	-	1	1	3	3	14	8	17	18	7	8	11	9	15	14	14	12	19	22	18	24	9
E810	Srážka motorového vozidla s vlakem	2	-	-	-	-	-	-	-	-	1	-	-	-	-	1	-	-	-	-	-	-	-	-
E811	Srážka motorového vozidla s jiným motorovým vozidlem pøi návratu do jízdní dráhy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E812	Jiná srážka motorového vozidla s jiným motorovým vozidel	18	-	-	-	-	-	2	1	2	1	-	-	1	2	2	1	1	1	1	1	2	-	-
E813	Srážka motorového vozidla s jiným vozidlem	10	-	-	-	-	-	-	1	1	-	-	-	-	-	2	2	1	-	1	1	-	1	-
E814	Srážka motorového vozidla s chodcem	89	-	-	1	3	3	4	3	3	2	2	-	-	1	2	2	3	6	8	13	10	17	6
E815	Jiný náraz motorového vozidla na pøedmìt na silnici	6	-	-	-	-	-	-	1	-	2	-	-	-	-	-	-	-	-	1	-	1	-	1
E816	Ztráta vlády nad motorovým vozidlem na silnici, beze srážky	9	-	-	-	-	-	1	-	3	-	-	2	-	-	1	-	1	-	1	-	-	-	-
E817	Úraz pøi nastupování nebo vystupování, bez srážky	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
E818	Jiný provozní úraz motorovým vozidlem bez srážky	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
E819	Jiný provozní úraz motorovým vozidlem, bez srážky	111	-	1	-	-	-	7	2	8	11	5	6	10	6	7	9	8	5	7	7	4	6	2
																								
D3	Neprovozní úrazy motorovými vozidly	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E820	Neprovozní úraz motorovým vozidlem pro jizdu na snìhu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E821	Neprovozní úraz jiným mimosilnièním motorovým vozidlem 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E822	Neprovozní úraz jiným motorovým vozidlem pøi srážce s pohybujícím se pøedmìtem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E823	Neprovozní úraz  jiným motorovým vozidlem pøi nárazu na nepohybující se pøedmìt	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E824	Neprovozní úraz jiným motorovým vozidlem pøi nastupování nebo vystupování	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E825	Neprovozní úraz jiné nebo NS povahy jiným  motorovým vozidlem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
D4	Úrazy jinými silnièními vozidly	18	-	-	-	-	-	-	1	-	-	-	1	-	1	1	2	3	-	1	1	3	3	1
E826	Úraz zpùsobený jizdním kolem	12	-	-	-	-	-	-	1	-	-	-	1	-	1	-	2	3	-	1	1	2	-	-
E827	Úraz zpùsobený vozidlem taženým zvíøaty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E828	Úraz zpùsobený zvíøetem nesousím èlovìka	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E829	Úrazy zpùsobené jinými silnièními vozidly	6	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	3	1
																								
D5	Úrazy pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E830	Nehoda plavidla (srážka, ztroskotání, pøevržení) mající za následek potopení osoby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E831	Jiný úraz pøi  nehodì plavidla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E832	Jiné náhodné potopení nebo (u)tonutí pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E833	Pád na schodech nebo žebøíku pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
