1996	Zemøelé eny podle podrobného seznamu pøíèin smrti a vìku - úrazy a otravy podle vnìjší pøíèiny																							
MKN (1993)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85 +
	Vystavení ivotnım mechanickım silám       W50 - W64	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-
W50	Zasaení, úder, kopnutí, zkroucení, kousnutí nebo poškrábání jinou osobou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W51	Uhození se o jinou osobu nebo náraz do jiné osoby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W52	Rozdrcení, umaèkání nebo ušlapání davem pøi lidské panice	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W53	Kousnutí krysou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W54	Kousnutí nebo úder psem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W55	Kousnutí nebo úder jinımi savci	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-
W56	Kontakt s moøskım ivoèichem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W57	Kousnutí nebo štípnutí [budnutí] nejedovatım hmyzem a jinımi nejedovatımi èlenovci	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W58	Kousnutí a úder krokodılem nebo aligátorem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W59	Kousnutí nebo rozdrcení jinım plazy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W60	Kontakt s rostlinnımi trny a ostny a ostrımi listy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W64	Vystavení jinım a neurèenım ivotním mechanickım silám	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné [u]tonutí a potopení       W65 - W74	60	-	1	3	-	2	4	-	3	3	2	3	1	4	2	3	3	3	2	7	7	5	2
W65	(U)tonutí a potopení pøi pobytu ve vanì	8	-	-	-	-	-	-	-	-	-	-	1	-	1	1	1	-	-	-	-	3	1	-
W66	(U)tonutí a potopení po pádu do vany	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-
W67	(U)tonutí a potopení pøi pobytu v bazénu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W68	(U)tonutí a potopení po pádu do bazénu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W69	(U)tonutí a potopení pøi pobytu v pøírodní vodì	1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W70	(U)tonutí a potopení pøi pádu do pøíodní vody	9	-	-	1	-	1	-	-	-	1	1	-	-	1	-	-	-	-	-	2	1	-	1
W73	Jiné urèené (u)tonutí a potopení	5	-	-	-	-	-	-	-	3	1	-	1	-	-	-	-	-	-	-	-	-	-	-
W74	Neurèené (u)tonutí a potopení	36	-	1	2	-	1	3	-	-	1	1	1	1	2	1	2	3	3	2	5	3	3	1
																								
	Jiná náhodná ohroení dıchání       W75 - W84	80	10	-	1	2	-	-	1	3	2	3	3	2	4	7	4	6	4	4	5	7	4	8
W75	Náhodné (za)dušení a (u)škrcení v posteli	3	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	-	-	-	-	-	-
W76	Jiné náhodné obìšení a (u)škrcení	2	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1	-	-	-	-	-	-
W77	Ohroení dıchání zpùsobené zavalením [zasypáním] pdající zeminou a jinımi hmotami	4	-	-	-	-	-	-	-	1	-	-	-	-	1	-	-	-	-	1	-	1	-	-
W78	Vdechnutí aludeèního obsahu	63	8	-	-	2	-	-	1	2	2	3	1	2	3	6	3	4	4	2	4	6	3	7
W79	Vdechnutí nebo polknutí potravy jako pøíèina ucpání dıchacích cest	4	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	1	-
W80	Vdechnutí nebo polknutí jinıch pøedmìtù jako pøíèina ucpání dıchacích cest	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
W81	Uzavøení nebo zachycení v prostøedí s nízkım obsahem kyslíku	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W83	Jiná urèená ohroení dıchání	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W84	Neurèené ohroení dıchání	3	1	-	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
																								
	Vystavení elektrickému proudu, ozáøení a extrémní okolní teplotì a tlaku vzduchu        W85 - W99	5	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	1	1	-	-	-	-	1
W85	Dotyk elektrického vedení	2	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-
W86	Vystavení jinému urèenému elektrickému proudu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W87	Vystavení neurèenému elektrickému proudu	2	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1	-	-	-	-	-	-
W88	Vystavení ionizujícímu záøení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W89	Vystavení umìle vytvoøenému viditelnému a ultrafialovému svìtlu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W90	Vystavení jinému neionizujícímu záøení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W91	Vystavení neurèenému typu záøení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W92	Vystavení nadmìrnému horku umìle vytvoøenému	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
W93	Vystavení nadmìrnému chladu umìle vytvoøenému	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W94	Vystavení vysokému a nízkému tlaku vzduchu a jeho zmìnám	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W99	Vystavení jinım a neurèenım faktorùm okolního prostøedí vytvoøenım umìle	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Vystavení kouøi, ohni, dımu a plamenùm       X00 - X09	28	-	-	1	1	-	-	1	1	2	-	-	-	1	1	-	1	2	-	2	3	9	3
X00	Vystavení nekontrolovanému ohni [poáru] v budovì nebo konstrukci	3	-	-	1	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
X01	Vystavení nekontrolovanému ohni [poáru] mimo budovy a konstrukce	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
X02	Vystavení kontrolovanému ohni v budovách a konstrukcích	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-
X03	Vystavení kontrolovanému ohni mimo budovy a konstrukce	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X04	Vystavení vznícení vysoce hoølavıch hmot	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
X05	Vystavení vznícení nebo tavení noèního prádla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X06	Vystavení vznícení nebo tavení jiného šatstva a odìvù	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X08	Vystavení jinému urèenému kouøi, dımu, ohni a plamenùm	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X09	Vystavení neurèenému kouøi, dımu, ohni a plamenùm	22	-	-	-	-	-	-	1	1	1	-	-	-	-	1	-	1	2	-	2	2	8	3
																								
	Kontakt s horkem a horkımi látkami      X10 - X19	13	-	1	1	-	-	-	-	-	-	1	-	-	-	-	-	-	1	1	2	1	1	4
X10	Kontakt s horkımi nápoji, potravou, tukem a oleji na vaøení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X11	Kontakt s horkou vodou z vodovodu	2	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-
X12	Kontakt s jinım horkımi tekutinami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X13	Kontakt s vodní párou a jinımi horkımi vıpary	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X14	Kontakt s horkım vzduchem a plyny	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X15	Kontakt s horkımi zaøízeními v domácnosti	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X16	Kontakt s horkımi topnımi zaøízeními, radiátory a rourami	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
X17	Kontakt s horkımi stroji, pøístroji a nástroji	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X18	Kontakt s jinımi horkımi kovy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X19	Kontakt s jinım a neurèenım horkem a horkımi látkami	10	-	-	1	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	2	1	1	3
																								
	Kontakt s jedovatımi ivoèichy a rostlinami      X20 - X29	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
X20	Kontakt s jedovatımi hady a ještìrkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X21	Kontakt s jedovatımi pavouky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X22	Kontakt se štíry (škorpiony)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X23	Kontakt se sršni,vosami a vèelami	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
X24	Kontakt se stonokami a jedovatımi [tropickımi] stonokami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X25	Kontakt s jinımi urèenımi jedovatımi èlenovci	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X26	Kontakt s jedovatım moøskım ivoèichem a rostlinou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X27	Kontakt s jinımi urèenımi jedovatımi ivoèichy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X28	Kontakt s jinımi urèenımi jedovatımi rostlinami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X29	Kontakt s neurèenım jedovatım ivoèichem nebo rostlinou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Vystavení pøírodním silám       X30 - X39	23	-	-	-	-	-	1	1	-	1	-	-	1	-	-	3	3	-	2	4	-	3	4
X30	Vystavení nadmìrnému pøírodnímu horku	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X31	Vystavení nadmìrnému pøírodnímu chladu	21	-	-	-	-	-	-	-	-	1	-	-	1	-	-	3	3	-	2	4	-	3	4
X32	Vystavení sluneènímu záøení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X33	Obì blesku	2	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X34	Obì zemìtøesení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X35	Obì vıbuchu sopky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X36	Obì laviny, sesuvu pùdy a jinıch zemskıch pohybù	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X37	Obì pøírodní katastrofické bouøe	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X38	Obì povodnì (záplavy)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X39	Vystavení jinım a neurèenım pøírodním silám	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodná otrava škodlivımi látkami      X40 - X49	92	-	-	-	-	-	2	4	4	3	3	5	7	7	12	14	5	2	7	5	1	7	4
X40	Náhodná otrava neopiátovımi analgetiky, antipyretiky a antirevmatiky a expozice jejich pùsobení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X41	Náhodná otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezaøazená jinde	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
X42	Náhodná otrava narkotiky a psychodysleptiky [halucinogeny] a expozice jejich pùsobení, nezaøazená jinde	2	-	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	-	-
X43	Náhodná otrava jinımi léèivy pùsobícími na autonomní nervovou soustavu a expozice jejich pùsobení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X44	Náhodná otrava jinımi a neurèenımi léky, léèivy, návykovımi a biologickımi látkami a expozice jejich pùsobení	12	-	-	-	-	-	-	-	-	-	-	-	-	2	1	3	-	2	1	-	-	3	-
X45	Náhodná otrava alkoholem a expozice jeho pùsobení	30	-	-	-	-	-	-	-	-	-	1	3	4	2	8	8	2	-	1	1	-	-	-
X46	Náhodná otrava organickımi rozpustidly a halogenovanımi uhlovodíky a jejich parami a expozice jejich pùsobení	2	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-	-	-	-
X47	Náhodná otrava jinımi plyny a parami a expozice jejich pùsobení	40	-	-	-	-	-	2	4	2	3	1	1	2	2	3	1	2	-	5	4	1	4	3
X48	Náhodná otrava pesticidy a expozice jejich pùsobení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X49	Náhodná otrava jinımi a neurèenımi chemikáliemi a škodlivımi látkami a expozice jejich pùsobení	5	-	-	-	-	-	-	-	-	-	1	1	-	1	-	1	1	-	-	-	-	-	-
																								
	Pøetíení, cestování a strádání       X50 - X57	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X50	Pøetíení a namáhavé nebo opakované pohyby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X51	Cestování a pohyb	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X52	Prodlouenı pobyt v beztíném prostøedí	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X53	Nedostatek potravy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X54	Nedostatek vody	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X57	Neurèené strádání	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné vystavení jinım a neurèenım faktorùm      X58 - X59	178	2	-	-	-	-	1	-	2	5	1	4	4	6	7	7	7	11	12	23	17	30	39
X58	Vystavení jinım  urèenım faktorùm	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X59	Vystavení neurèenım faktorùm	178	2	-	-	-	-	1	-	2	5	1	4	4	6	7	7	7	11	12	23	17	30	39
																								
SE	Úmyslné sebepoškození         X60 - X84	362	-	-	-	-	-	1	-	13	11	10	16	18	18	45	36	19	27	31	40	24	30	23
X60	Úmyslné sebeotrávení neopiátovımi analgetiky, antipyretiky a antirevmatiky a expozice jejich pùsobení	3	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	1	-	-	-	-	-	-
X61	Úmyslné sebeotrávení antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezaøazené jinde	9	-	-	-	-	-	-	-	-	-	1	1	-	-	1	4	-	1	1	-	-	-	-
X62	Úmyslné sebeotrávení narkotiky a psychodysleptiky [halucinogeny] a expozice jejich pùsobení, nezaøazené jinde	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X63	Úmyslné sebeotrávení jinımi léèivy pùsobícími na autonomní nervovou soustavu a expozice jejich pùsobení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X64	Úmyslné sebeotrávení jinımi a neurèenımi léky, léèivy, návykovımi a biologickımi látkami a expozice jejich pùsobení	45	-	-	-	-	-	-	-	2	2	3	1	2	4	6	5	2	5	2	5	2	3	1
X65	Úmyslné sebeotrávení alkoholem a expozice jeho pùsobení	2	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-
X66	Úmyslné sebeotrávení organickımi rozpustidly a halogenovanımi uhlovodíky a jejich parami a expozice jejich pùsobení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X67	Úmyslné sebeotrávení jinımi plyny a parami a expozice jejich pùsobení	7	-	-	-	-	-	-	-	-	-	-	1	-	-	1	1	-	2	-	-	-	2	-
X68	Úmyslné sebeotrávení pesticidy a expozice jejich pùsobení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X69	Úmyslné sebeotrávení jinımi a neurèenımi chemikáliemi a škodlivımi látkami a expozice jejich pùsobení	10	-	-	-	-	-	1	-	1	1	1	1	1	-	-	1	1	1	-	-	-	1	-
X70	Úmyslné sebepoškození obìšením, [u]škrcením a [za]dušením	179	-	-	-	-	-	-	-	3	3	-	8	10	10	19	11	10	11	25	21	15	17	16
X71	Úmyslné sebepoškození (u)topením a potopením	15	-	-	-	-	-	-	-	-	-	-	1	-	-	1	2	2	-	-	4	2	2	1
X72	Úmyslné sebepoškození vıstøelem z pistole, revolveru	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X73	Úmyslné sebepoškození vıstøelem z pušky, brokovnice a vìtší ruèní støelné zbranì	2	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-
X74	Úmyslné sebepoškození vıstøelem z jiné a neurèené støelné zbranì	4	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	1	-	-	1	-	-	-
X75	Úmyslné sebepoškození vıbušnou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X76	Úmyslné sebepoškození kouøem, dımem a ohnìm	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X77	Úmyslné sebepoškození vodní parou, horkımi vıpary a horkımi pøedmìty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X78	Úmyslné sebepoškození ostrım pøedmìtem	10	-	-	-	-	-	-	-	-	-	-	-	1	2	1	2	-	1	1	1	-	1	-
X79	Úmyslné sebepoškození tupım pøedmìtem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X80	Úmyslné sebepoškození skokem s vıše	52	-	-	-	-	-	-	-	3	2	1	2	3	1	9	6	-	6	2	6	3	4	4
X81	Úmyslné sebepoškození skokem nebo lehnutím si pøed pohybující se pøedmìt	8	-	-	-	-	-	-	-	2	1	1	-	-	-	2	1	-	-	-	-	1	-	-
X82	Úmyslné sebepoškození havárií motorového vozidla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X83	Úmyslné sebepoškození jinımi urèenımi prostøedky	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-
X84	Úmyslné sebepoškození neurèenımi prostøedky	13	-	-	-	-	-	-	-	-	1	2	1	1	-	2	1	1	-	-	2	1	-	1
																								
NA	Napadení [útok]           X85 - Y09	56	1	-	-	-	-	-	1	2	7	7	3	4	7	8	-	1	1	5	3	3	1	2
X85	Napadení léky, léèivy, návykovımi a biologickımi látkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X86	Napadení íravou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X87	Napadení pesticidy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X88	Napadení plyny a parami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X89	Napadení jinımi urèenımi chemikáliemi a škodlivımi látkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X90	Napadení neurèenou chemickou nebo škodlivou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X91	Napadení obìšením, (u)škrcením a (za)dušením	17	1	-	-	-	-	-	-	-	1	5	1	1	2	-	-	-	1	2	-	2	-	1
X92	Napadení (u)topením a potopením	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X93	Napadení vıstøelem z pistole, revolveru	7	-	-	-	-	-	-	-	1	2	-	1	1	1	-	-	-	-	-	1	-	-	-
X94	Napadení vıstøelem z pušky, brokovnice a vìtší ruèní støelné zbranì	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
X95	Napadení vıstøelem z jiné a neurèené støelné zbranì	5	-	-	-	-	-	-	-	-	-	-	-	-	2	2	-	-	-	1	-	-	-	-
X96	Napadení vıbušnou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X97	Napadení kouøem, dımem a ohnìm	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X98	Napadení vodní parou, horkımi vıpary a horkımi pøedmìty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X99	Napadení ostrım pøedmìtem	14	-	-	-	-	-	-	1	1	1	-	-	2	2	3	-	1	-	1	1	-	1	-
Y00	Napadení tupım pøedmìtem	2	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1
Y01	Napadení shozením s vıše	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y02	Napadení strèením nebo umístìním obìti pøed pohybující se pøedmìt	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y03	Napadení zasaením motorovım vozidlem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y04	Napadení tìlesnou silou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y05	Sexuální napadení s pouitím tìlesné síly	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y06	Zanedbání a opuštìní	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y07	Jiné syndromy špatného zacházení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y08	Napadení jinımi urèenımi zpùsoby	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
Y09	Napadení neurèenımi zpùsoby	9	-	-	-	-	-	-	-	-	3	1	1	-	-	2	-	-	-	1	1	-	-	-
																								
	Pøípad [událost] nezjištìného úmyslu      Y10 - Y34	85	-	1	-	-	-	1	-	4	3	2	5	7	9	1	4	3	7	2	10	5	8	13
Y10	Otrava neopiátovımi analgetiky, antipyretiky a antirevmatiky a expozice jejich pùsobení, nezjištìného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y11	Otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky a psychotropními léky a expozice nezaøazená jinde, nezjištìného úmyslu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
Y12	Otrava narkotiky a psychodysleptiky [halucinogeny] a expozice jejich pùsobení,nezaøazená jinde, nezjištìného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y13	Otrava jinımi léèivy pùsobícími na autonomní nervovou soustavu, a expozice jejich pùsobení, nezjištìného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y14	Otrava jinımi a neurèenımi léky, léèivy, návykovımi a biologickımi látkami a expozice jejich pùsobení, nezjištìného úmyslu	3	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	1	-	-	-	-	-
Y15	Otrava alkoholem a expozice jeho pùsobení, nezjištìného úmyslu	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
Y16	Otrava organickımi rozpustidly a halogenovanımi uhlovodíky a jejich parami a expozice jejich pùsobení, nezjištìného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y17	Otrava jinımi plyny a parami a expozice jejich pùsobení, nezjištìného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y18	Otrava pesticidy a expozice jejich pùsobení, nezjištìného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y19	Otrava jinımi a neurèenımi chemikáliemi a škodlivımi látkami a expozice jejich pùsobení, nezjištìného úmyslu	2	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	-
Y20	Obìšení, (u)škrcení a (za)dušení, nezjištìného úmyslu	3	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1	-	-	1	-	-	-
Y21	(U)topení a potopení, nezjištìného úmyslu	4	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	1	-	1	-
Y22	Vıstøel z pistole, revolveru, nezjištìného úmyslu	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
Y23	Vıstøel z pušky, brokovnice a vìtší ruèní støelné zbranì. nezjištìného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y24	Vıstøel z jiné a neurèené støelné zbranì, nezjištìného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y25	Kontakt s vıbušnou látkou, nezjištìného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y26	Vystavení kouøi, dımu a ohni, nezjištìného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
